,경도,위도,중심시도명,중심시군구명,중심관광지명,주소,중심카테고리 명_대,중심카테고리 명_중,순위,가까운 지하철역,지하철역과의 거리,도보시간
1594,127.0785,37.5031,서울특별시,송파구,잠실유수지공원,서울 송파구,관광지,문화관광,77,"삼전, 9호선(연장)",861.6060507296784,12.917631944972689
1595,127.1022,37.5018,서울특별시,송파구,석촌고분공원,서울 송파구 가락로7길 21-0,관광지,문화관광,78,"석촌고분, 9호선(연장)",464.5619403071217,6.96494663129118
1596,127.1029,37.5072,서울특별시,송파구,불광사,서울 송파구 백제고분로39길 35-0,관광지,역사관광,81,"석촌, 8호선",392.5801602505065,5.885759523995599
1597,127.1185,37.5244,서울특별시,송파구,송파구여성축구장,서울 송파구 올림픽로 474-0,관광지,문화관광,82,"강동구청, 8호선",682.8484611103564,10.237608112599046
1598,127.0818,37.5188,서울특별시,송파구,이랜드크루즈/잠실선착장,서울 송파구 백제고분로 2-0,관광지,기타관광,84,"잠실새내, 2호선",878.6062084903579,13.172506873918408
1599,127.12,37.5268,서울특별시,송파구,성내유수지축구장,서울 송파구,관광지,문화관광,85,"강동구청, 8호선",395.5638813166444,5.930492973263035
1600,127.0993,37.4969,서울특별시,송파구,탄천축구장,서울 송파구 삼학사로2길 49-0,관광지,문화관광,87,"석촌고분, 9호선(연장)",659.1845458288734,9.882826774046078
1601,127.1214,37.5366,서울특별시,송파구,풍납전통시장,서울 송파구 바람드리길 50-0,관광지,쇼핑,91,"천호(풍납토성), 8호선",234.62398655696322,3.5176009978555203
1602,127.1228,37.5198,서울특별시,송파구,올림픽공원9경스탬프투어,서울 송파구 올림픽로 424-0,관광지,문화관광,96,"한성백제, 9호선(연장)",672.2773047928006,10.079120011886065
1603,127.1272,37.5143,서울특별시,송파구,올림픽홀/뮤즈라이브,서울 송파구 올림픽로 424-0,관광지,문화관광,100,"올림픽공원(한국체대), 9호선(연장)",349.6959771288914,5.242818247809466
1604,126.9882,37.5512,서울특별시,용산구,남산서울타워,서울 용산구 남산공원길 105-0,관광지,문화관광,1,"명동, 4호선",1099.0215616791038,16.477084882745185
1605,126.9645,37.5289,서울특별시,용산구,HDC아이파크몰,서울 용산구 한강대로23길 55-0,관광지,쇼핑,3,"용산, 경부선",105.46514034622159,1.5811865119373552
1606,126.9803,37.5239,서울특별시,용산구,국립중앙박물관,서울 용산구 서빙고로 137-0,관광지,문화관광,4,"이촌(국립중앙박물관), 4호선",523.3612769397577,7.846495906143293
1607,126.9651,37.5301,서울특별시,용산구,CGV/용산아이파크몰,서울 용산구 한강대로23길 55-0,관광지,문화관광,5,"용산, 경부선",55.18918804289193,0.8274241085890843
1608,126.977,37.5369,서울특별시,용산구,전쟁기념관,서울 용산구 이태원로 29-0,관광지,문화관광,6,"삼각지, 6호선",302.9803477601096,4.542433999401943
1609,126.9655,37.5294,서울특별시,용산구,이마트/용산점,서울 용산구 한강대로21나길 17-0,관광지,쇼핑,7,"용산, 경부선",96.80987186785266,1.4514223668343726
1610,126.9572,37.518,서울특별시,용산구,노들섬,서울 용산구 양녕로 445-0,관광지,자연관광,10,"노들, 9호선",667.6174964130815,10.00925781728758
1611,126.9839,37.5215,서울특별시,용산구,용산가족공원,서울 용산구 서빙고로 137-0,관광지,문화관광,11,"서빙고, 경원선",461.28244050014274,6.915778718143069
1612,126.9991,37.5383,서울특별시,용산구,리움미술관,서울 용산구 이태원로55길 60-16,관광지,문화관광,13,"한강진, 6호선",275.0359862968364,4.123478055424834
1613,127.0024,37.5409,서울특별시,용산구,블루스퀘어,서울 용산구 이태원로 294-0,관광지,문화관광,14,"한강진, 6호선",152.95629128522748,2.2931977703932156
1614,126.9758,37.5159,서울특별시,용산구,이촌한강공원,서울 용산구 이촌로72길 62-0,관광지,문화관광,16,"이촌(국립중앙박물관), 4호선",716.004806142193,10.734704739763014
1615,126.9597,37.5327,서울특별시,용산구,롯데시네마/용산,서울 용산구 청파로 74-0,관광지,문화관광,17,"용산, 경부선",533.6011224104179,8.000016827742398
1616,126.9809,37.5211,서울특별시,용산구,국립한글박물관,서울 용산구 서빙고로 139-0,관광지,문화관광,19,"이촌(국립중앙박물관), 4호선",561.0634512645064,8.411745896019585
1617,126.9764,37.5502,서울특별시,용산구,후암시장,서울 용산구 후암로35길 24-0,관광지,쇼핑,21,"서울역, 4호선",446.42136931726304,6.692974052732579
1618,126.9602,37.5359,서울특별시,용산구,용문시장,서울 용산구,관광지,쇼핑,22,"효창공원앞, 경의중앙선",346.36279506983976,5.192845503295948
