"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3010000","CDFI2260032018000008","20180823","","01","영업/정상","13","영업중","","","","","6020-7000","","","서울특별시 중구 서소문동 120-13 E.N.A 스위트 호텔","서울특별시 중구 세종대로11길 36, E.N.A 스위트 호텔 (서소문동)","04513","ENA 스위트 호텔","2023-01-10 17:04:28","U","2022-11-30 23:02:00.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032016000004","20160322","","01","영업/정상","13","영업중","","","","","070-8887-3650","","","서울특별시 중구 광희동2가 360번지 3-7층 ","서울특별시 중구 장충단로 213, 3-7층 (광희동2가, 동훈빌딩)","04615","케이 게스트하우스 동대문프리미엄점","2020-06-17 17:34:23","U","2020-06-19 02:40:00.0","","200526.656361295    ","451268.298685031    ","관광숙박업","","","0","","","","","0","0","44","0","K-GUESTHOUSE DONGDAEMUN PREMIUM","Hostel","0","0","","0","0","","0","993.3","","0","","","","","","","0","","","","993","호스텔업"
"3010000","CDFI2260032016000005","20160405","","01","영업/정상","13","영업중","","","","","2272-0003","","","서울특별시 중구 광희동2가 96번지 ","서울특별시 중구 퇴계로 343-1 (광희동2가, 동양빌딩)","04565","96번지","2020-06-16 21:59:35","U","2020-06-18 02:40:00.0","","200792.068633415    ","451392.78961175     ","관광숙박업","","","0","","","","","0","0","15","0","96Bun;z","Hostel","0","0","","0","0","","0","409.41","","0","","","","","","","0","","","","409","호스텔업"
"3010000","CDFI2260032016000006","20160502","","01","영업/정상","13","영업중","","","","","2211-8011","","","서울특별시 중구 남대문로4가 17-23 ","서울특별시 중구 남대문로 9 (남대문로4가, 남대문호텔)","04526","코트야드 메리어트 남대문호텔","2021-04-26 11:54:47","U","2021-04-28 02:40:00.0","","197891.564897442    ","450990.593465563    ","관광숙박업","","","0","","","4성","","0","0","409","0","Courtyard Marriott by Seoul Namdaemun","Tourist Hotel","0","0","","0","0","","0","31836.37","","0","","","","","","","0","","","","31836","관광호텔업"
"3010000","CDFI2260032016000011","20160624","","01","영업/정상","13","영업중","","","","","2160-8888","","","서울특별시 중구 을지로5가 273-4 ","서울특별시 중구 동호로 359 (을지로5가)","04547","트레블로지 동대문 호텔","2021-04-26 11:55:39","U","2021-04-28 02:40:00.0","","200096.930688028    ","451569.92963808     ","관광숙박업","","","0","","","3성","","20","4","242","0","Travelodge Dongdaemun Seoul","Tourist Hotel","0","0","","0","0","","0","8176.29","","0","","","","","","","0","","","","8176","관광호텔업"
"3010000","CDFI2260032016000014","20161020","","01","영업/정상","13","영업중","","","","","755-0091","","","서울특별시 중구 을지로2가 195-8 ","서울특별시 중구 명동9길 22 (을지로2가, 호텔스카이파크 2)","04538","호텔스카이파크명동Ⅱ","2021-01-28 11:52:23","U","2021-01-30 02:40:00.0","","198609.654267051    ","451404.404906149    ","관광숙박업","","","0","","","2성(기간만료-신청완료)","","15","10","131","0","HOTEL SKYPARK MYEONGDONG Ⅱ","TOURIST HOTEL","0","0","","0","0","","0","7111.91","","0","","","","","","","0","","","","7112","관광호텔업"
"3010000","CDFI2260032016000016","20161214","","01","영업/정상","13","영업중","","","","","2264-7888","","","서울특별시 중구 광희동2가 43-1 3~6층 ","서울특별시 중구 퇴계로 329, 3~6층 (광희동2가)","04565","서울호스텔","2020-12-23 18:01:26","U","2020-12-25 02:40:00.0","","200647.159357664    ","451357.621131056    ","관광숙박업","","","0","","","","","0","0","15","0","SEOUL HOSTEL","Hostel","0","0","","0","0","","0","313.28","","0","","","","","","","0","","","","313","호스텔업"
"3010000","CDFI2260032017000001","20170112","","01","영업/정상","13","영업중","","","","","2084-1000","","","서울특별시 중구 명동2가 104 ","서울특별시 중구 남대문로 56 (명동2가)","04535","알로프트서울명동호텔","2021-07-19 09:23:12","U","2021-07-21 02:40:00.0","","198333.33582458     ","451110.784887572    ","관광숙박업","","","0","","","3성","","20","5","223","0","Aloft Seoul Myeongdong Hotel","Tourist Hotel","0","0","","0","0","","0","12964.45","","0","","","","","","","0","","","","12964","관광호텔업"
"3010000","CDFI2260032015000012","20150410","","01","영업/정상","13","영업중","","","","","02-6240-5101","","100845","서울특별시 중구 을지로2가 101-1","서울특별시 중구 수표로 61 (을지로2가)","04542","트레블로지 명동 을지로 호텔","2022-10-25 13:43:56","U","2021-10-30 22:07:00.0","","198991.480652031","451591.912071216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032016000010","20160610","","01","영업/정상","13","영업중","","","","","6952-8991","","","서울특별시 중구 을지로6가 17-2번지 ","서울특별시 중구 장충단로13길 20 (을지로6가, 현대시티타워)","04563","호텔 스카이파크 킹스타운 동대문지점","2020-06-17 17:37:59","U","2020-06-19 02:40:00.0","","200613.510297669    ","451817.515366883    ","관광숙박업","","","0","","","","","0","0","408","0","HOTEL SKYPARK KINGSTOWN DONGDAEMUN","Family Hotel","0","0","","0","0","","0","25757.87","","0","","","","","","","0","","","","25758","가족호텔업"
"3010000","CDFI2260032017000003","20170306","","01","영업/정상","13","영업중","","","","","2179-2661","","","서울특별시 중구 초동 72-10 ","서울특별시 중구 마른내로 28 (초동)","04555","나인트리 프리미어호텔 명동2","2022-01-18 10:26:22","U","2022-01-20 02:40:00.0","","199128.553284601    ","451340.595494209    ","관광숙박업","","일반상업지역","17","","","기간만료","","17","5","408","0","Nine Tree Premier Hotel Myeongdong 2","Tourist Hotel","0","0","","0","0","","0","25608","","0","","","","","","","0","","","","25608","관광호텔업"
"3010000","CDFI2260032017000004","20170313","","01","영업/정상","13","영업중","","","","","778-7812","","","서울특별시 중구 남산동2가 45-10번지 ","서울특별시 중구 퇴계로18길 67 (남산동2가, 기사빌딩)","04630","남산호스텔","2020-06-16 22:06:18","U","2020-06-18 02:40:00.0","","198567.904318412    ","450646.387187539    ","관광숙박업","","일반주거지역","5","학교정화(상대)","","","","5","1","20","0","Namsan Hostel","Hostel","0","0","","0","0","","0","999","","0","","","","","","","0","","","","999","호스텔업"
"3010000","CDFI2260032017000005","20170320","","01","영업/정상","13","영업중","","","","","02-2279-9700","","","서울특별시 중구 저동2가 48-27","서울특별시 중구 수표로 24 (저동2가)","04555","G2 호텔","2022-07-01 17:35:48","U","2021-12-07 00:03:00.0","","199088.322667","451230.610149193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032016000003","20160219","","01","영업/정상","13","영업중","","","","","2279-3500","","","서울특별시 중구 을지로5가 275-3","서울특별시 중구 동호로 354 (을지로5가, 극동 스타클래스)","04561","라마다서울동대문호텔(정광개발주식회사)","2023-01-28 16:45:49","U","2022-11-30 21:00:00.0","","200161.192418006","451521.415517111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032017000008","20170504","","01","영업/정상","13","영업중","","","","","2275-0700","","","서울특별시 중구 광희동2가 163-2번지 ","서울특별시 중구 퇴계로66길 7-1 (광희동2가)","04614","리플러스 호스텔","2020-06-17 17:28:05","U","2020-06-19 02:40:00.0","","200758.994732114    ","451302.330983146    ","관광숙박업","","","0","","","","","0","0","8","0","Replus Hostel","HOSTEL","0","0","","0","0","","0","129","","0","","","","","","","0","","","","129","호스텔업"
"3010000","CDFI2260032018000001","20180201","","01","영업/정상","13","영업중","","","","","02  22855401","","","서울특별시 중구 쌍림동 155-1 호텔더디자이너스디디피 ","서울특별시 중구 퇴계로 293, 호텔더디자이너스디디피 (쌍림동)","04560","호텔더디자이너스 디디피","2021-04-26 11:58:13","U","2021-04-28 02:40:00.0","","200292.658269708    ","451281.027011703    ","관광숙박업","","일반상업지역","19","","","2성","","19","3","86","2965","HOTEL THE DESIGNERS DDP","TOURIST HOTEL","0","0","","0","0","","0","2965.47","","0","","","","","","","0","","","","2965","관광호텔업"
"3010000","CDFI2260031963000001","19630623","","01","영업/정상","13","영업중","","","","","776-1811","","100011","서울특별시 중구 충무로1가 23-1 ","서울특별시 중구 명동8나길 10 (충무로1가)","","사보이호텔","2021-01-28 11:46:50","U","2021-01-30 02:40:00.0","","198543.644700379    ","451049.580620366    ","관광숙박업","관광사업","","9","","","3성(기간만료-등급평가 미신청)","","8","1","105","0","Savoy Hotel","Tourist Hotel","0","0","","0","0","","0","4830","","0","","","","","","","0","","","","4830","관광호텔업"
"3010000","CDFI2260031963000002","19630626","","01","영업/정상","13","영업중","","","","","776-8221","","100845","서울특별시 중구 을지로2가 199-33 ","서울특별시 중구 명동9가길 14 (을지로2가)","","메트로호텔","2021-10-13 19:26:45","U","2021-10-15 02:40:00.0","","198492.801933133    ","451427.348965871    ","관광숙박업","관광사업","","0","","","3성(평가중)","","9","1","78","0","","","0","0","","0","0","","0","4274.81","","0","","","","","","","0","","","","4275","관광호텔업"
"3010000","CDFI2260032015000007","20150217","","01","영업/정상","13","영업중","","","","","2280-8080","","100250","서울특별시 중구 예장동 2-19번지 ","서울특별시 중구 삼일대로2길 50 (예장동)","04627","오리엔스 호텔 앤 레지던스","2016-07-06 15:55:28","I","2018-08-31 23:59:59.0","","199159.933187356    ","450864.449621814    ","관광숙박업","","일반주거지역","0","","","","호텔","5","4","116","0","ORIENS HOTEL & RESIDENCES","Family Hotel","0","0","","0","0","","0","10421.97","","0","","","","","","","0","","","","10422","가족호텔업"
"3010000","CDFI2260032015000010","20150317","","01","영업/정상","13","영업중","","","","","2277-6300","","100013","서울특별시 중구 충무로3가 30-1 ","서울특별시 중구 충무로 23-1 (충무로3가)","04555","스테이비호텔 명동","2021-04-26 11:49:42","U","2021-04-28 02:40:00.0","","199295.433977253    ","451227.87958574     ","관광숙박업","","일반상업지역","0","","","3성","호텔","12","2","97","3384","STAYB HOTEL MYEONGDONG","Tourist Hotel","0","0","","0","0","","0","3383.64","","0","","","","","","","0","","","","3384","관광호텔업"
"3010000","CDFI2260032015000011","20150325","","01","영업/정상","13","영업중","","","","","02-2273-9603","","100863","서울특별시 중구 충무로4가 125-11 ","서울특별시 중구 퇴계로 216 (충무로4가)","04625","호텔 도마","2021-04-26 11:50:11","U","2021-04-28 02:40:00.0","","199560.411618029    ","451005.647814461    ","관광숙박업","","일반주거지역","0","","","2성","호텔","6","1","50","2312","Hotel Doma","Tourist Hotel","0","0","","0","0","","0","2312.22","","0","","","","","","","0","","","","2312","관광호텔업"
"3010000","CDFI2260032015000002","20150116","","01","영업/정상","13","영업중","","","","","2231-6000","","100310","서울특별시 중구 오장동 90-24 ","서울특별시 중구 퇴계로45길 32-37 (오장동)","04559","모닝스카이호텔","2021-04-26 11:48:20","U","2021-04-28 02:40:00.0","","199921.397507532    ","451313.003647556    ","관광숙박업","","일반상업지역","0","학교정화(상대)","","2성","","0","0","88","1130","Morning Sky Hotel","Tourist Hotel","0","0","","0","0","","0","1129.94","","0","","","","","","","0","","","","1130","관광호텔업"
"3010000","CDFI2260032015000004","20150126","","01","영업/정상","13","영업중","","","","","02-2275-5019","","100250","서울특별시 중구 예장동 1-43 ","서울특별시 중구 필동로8길 77 (예장동)","04626","하센영인호텔","2021-09-01 16:14:43","U","2021-09-03 02:40:00.0","","199329.785160077    ","450473.272809688    ","관광숙박업","","일반주거지역","0","","","2성","호텔","3","2","24","1258","HASEN YOUNGINN HOTEL","Mini Hotel","0","0","","0","0","","0","1257.96","","0","","","","","","","0","","","","1258","소형호텔업"
"3010000","CDFI2260032012000002","20121130","","01","영업/정상","13","영업중","","","","","757-2263","","100801","서울특별시 중구 남대문로5가 84-16 ","서울특별시 중구 퇴계로 19 (남대문로5가)","04527","호텔마누","2021-04-26 11:41:00","U","2021-04-28 02:40:00.0","","197711.630119852    ","450541.171402454    ","관광숙박업","","","10","","","3성","","10","3","80","4321","","","0","0","","0","0","","0","4320.93","","0","","","","","","","100000000","","","","4321","관광호텔업"
"3010000","CDFI2260032015000006","2015-02-12","","03","폐업","03","폐업","2023-03-21","","","","070-8830-8160","","100-310","서울특별시 중구 오장동 139-20","서울특별시 중구 동호로 343 (오장동)","04547","서울 엔 호스텔","2023-03-22 18:15:49","U","2022-12-02 22:04:00.0","","200114.588886239","451412.287586053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
